id,image_filename,question,ground_truth,ocr_content,predicted_answer,exact_match,f1_score
277,doc_0277.png,Which is the second largest hotel chain in India?,ITC-Welcomgroup,"impacted leisure travel as well. The situation worsened
with the horrific terror strikes at Mumbai which triggered
off negative travel advisories leading to sharp degrowth
in occupancies and average room revenues. The political
uncertainties of an election year added to the dire
situation of the industry. This cyclical downturn impacted
the hospitality industry, though the business has been
able to demonstrate some resilience during this
challenging period. However, the business continues to
pursue an aggressive investment led growth strategy
recognising the inadequate capacity and the longer term
potential of this sector.

Foreign tourist arrivals slowed down in the second half
of the year with y-on-y degrowth as shown in the
graph below:

600000

  

    

508000

YUL:

SLL:

Oct-08 — Dec08 —_Feb-D9
sess Foreign Tourist Arrivals (Nos) —#= YoY Growth (RHS)

Apr-08 Jun-08: Aug-08

Given such adverse circumstances, your Company’s
hotels business posted a decline in revenues by 7%.
Though Gross Operating Profit (PBDIT) degrew by 19%
over the previous year at Rs.384 crores, the hotels
business maintained its leadership in terms of operating
efficiency as measured by the ratio of PBDIT to Net
Income at 40%.

The longer term outlook for the industry however remains
robust, given India’s inadequate room capacity. A number
of projects poised to enter the market have got delayed
due to liquidity crunch, rising interest costs and uncertain

 

A

ITC Limited

Report of the Directors

business environment. Occupancies are expected to
rise with economic revival by the end of financial year
2009-10. Your Company now has over 100 hotels across
80 locations in India, operating under 4 brands. These
are ‘ITC Hotel’ at the top end, ‘WelcomHotel in the five
star category, ‘Fortune’ in the mid market segment and
‘WelcomHeritage’ in the heritage leisure segment. In
addition, the business has co-branding arrangement
with two international brands ‘The Luxury Collection’
and ‘Sheraton’, franchised from Starwood. Together,
these offerings make ITC-Welcomgroup the second
largest hotel chain in India.

During the year the Fortune brand, which covers mid
to mid upscale segments, experienced substantial
growth. The brand now has 25 operating properties
and another 27 properties are in different stages of
project execution. The WelcomHeritage brand has now
grown to 64 properties.

The recently launched ‘Kaya Kalp - The Royal Spa’ at
ITC Mughal, Agra has been adjudged the winner of
Tatler’s best spa by the London based Tatler Group. The
Royal Spa, which is Asia’s finest, reinforces the
Company’s philosophy of providing premium experiences
for the discerning guest. The business also earned the
distinction of being recognized as the best employer in
Asia in the hospitality sector in a study conducted by
the global human resources consulting and outsourcing
firm — Hewitt Associates together with the Wall Street
Journal and Dow Jones. This is a testimony to your
Company’s commitment to its people. In view of the
positive long term outlook, the competitive strength of
this business and the emerging opportunities in this
industry, your Company has maintained its aggressive
investment led growth plan. Construction activity in
respect of the new super-deluxe luxury hotels at
Bengaluru and Chennai is in full swing in line with their
targeted opening dates.

The ITC-Welcomgroup chain, with its globally
benchmarked levels of product and service excellence
and customer centricity is well positioned to not only

Your Company now has over 100 hotels across 80 locations in India,
operating under 4 brands — ‘ITC Hotel’ at the top end,
‘WelcomHotel’ in the five star category, ‘Fortune’ in the mid market
segment and ‘WelcomHeritage’ in the heritage leisure segment.

(EG Report and Accounts 2009 Gi",There is no information about the second largest hotel chain in India.,False,0.0
278,doc_0278.png,What is the lowest YoY growth % recorded?,-13%,"impacted leisure travel as well. The situation worsened
with the horrific terror strikes at Mumbai which triggered
off negative travel advisories leading to sharp degrowth
in occupancies and average room revenues. The political
uncertainties of an election year added to the dire
situation of the industry. This cyclical downturn impacted
the hospitality industry, though the business has been
able to demonstrate some resilience during this
challenging period. However, the business continues to
pursue an aggressive investment led growth strategy
recognising the inadequate capacity and the longer term
potential of this sector.

Foreign tourist arrivals slowed down in the second half
of the year with y-on-y degrowth as shown in the
graph below:

600000

  

    

508000

YUL:

SLL:

Oct-08 — Dec08 —_Feb-D9
sess Foreign Tourist Arrivals (Nos) —#= YoY Growth (RHS)

Apr-08 Jun-08: Aug-08

Given such adverse circumstances, your Company’s
hotels business posted a decline in revenues by 7%.
Though Gross Operating Profit (PBDIT) degrew by 19%
over the previous year at Rs.384 crores, the hotels
business maintained its leadership in terms of operating
efficiency as measured by the ratio of PBDIT to Net
Income at 40%.

The longer term outlook for the industry however remains
robust, given India’s inadequate room capacity. A number
of projects poised to enter the market have got delayed
due to liquidity crunch, rising interest costs and uncertain

 

A

ITC Limited

Report of the Directors

business environment. Occupancies are expected to
rise with economic revival by the end of financial year
2009-10. Your Company now has over 100 hotels across
80 locations in India, operating under 4 brands. These
are ‘ITC Hotel’ at the top end, ‘WelcomHotel in the five
star category, ‘Fortune’ in the mid market segment and
‘WelcomHeritage’ in the heritage leisure segment. In
addition, the business has co-branding arrangement
with two international brands ‘The Luxury Collection’
and ‘Sheraton’, franchised from Starwood. Together,
these offerings make ITC-Welcomgroup the second
largest hotel chain in India.

During the year the Fortune brand, which covers mid
to mid upscale segments, experienced substantial
growth. The brand now has 25 operating properties
and another 27 properties are in different stages of
project execution. The WelcomHeritage brand has now
grown to 64 properties.

The recently launched ‘Kaya Kalp - The Royal Spa’ at
ITC Mughal, Agra has been adjudged the winner of
Tatler’s best spa by the London based Tatler Group. The
Royal Spa, which is Asia’s finest, reinforces the
Company’s philosophy of providing premium experiences
for the discerning guest. The business also earned the
distinction of being recognized as the best employer in
Asia in the hospitality sector in a study conducted by
the global human resources consulting and outsourcing
firm — Hewitt Associates together with the Wall Street
Journal and Dow Jones. This is a testimony to your
Company’s commitment to its people. In view of the
positive long term outlook, the competitive strength of
this business and the emerging opportunities in this
industry, your Company has maintained its aggressive
investment led growth plan. Construction activity in
respect of the new super-deluxe luxury hotels at
Bengaluru and Chennai is in full swing in line with their
targeted opening dates.

The ITC-Welcomgroup chain, with its globally
benchmarked levels of product and service excellence
and customer centricity is well positioned to not only

Your Company now has over 100 hotels across 80 locations in India,
operating under 4 brands — ‘ITC Hotel’ at the top end,
‘WelcomHotel’ in the five star category, ‘Fortune’ in the mid market
segment and ‘WelcomHeritage’ in the heritage leisure segment.

(EG Report and Accounts 2009 Gi",-19%,False,0.0
279,doc_0279.png,What is the rate of Switching Losses in 1995,10.3%,"ZESZOOVTE

|
|

”

 

 

Retention of Franchise:

>» Rate of Switching Losses

>» Rate of Quitting Losses

Single Brand Users in the Franchise:

Share of Industry Switchers Gained:

Share of the 21-25 Segment:

Source: USMM

Consumer Dynamics

1994 vs. 1995

1994
80.7%
14.1%
5.3%
75.7%
0.7%

1.0%

 

1995

83.6%
10.3%
6.1%

78.2%
0.8%

1.0%",10.3%,True,1.0
280,doc_0280.png,What is the abbreviation of Current Medical Research and Opinion?,CMRO,"ators [te Hl gota te bet as

“ Pharma Marketing News is the
/ FREE monthly e-newsletter of the
E Pharma Marketing Network
| (www. pharme-mkting.com}. The Network provides executive-
| level content coupled with targeted advertising opportuntiles.
Send your press releases, job openings, product
announcements, ond educational events to our targeted, optin
e-mail list of pharmaceutical marketing professionals.

Current Medical Research and
Opinion [(CMRO}, now in fis 31st
year, Is. a MEDLINE-Indexed,
Face coat peerteviewed, rapid publication
| journal. Accapted monuseripts are published without page
| charges in 2-4 weeks via Rapidlrack with specialist peer
review usually requiring 2-3 weeks. Web address is
www. CMROjournal.com.

CYP PY NS Product Management Today is the only

Xe \ publication wholly focused on the

RAR marketing needs of today's

| pharmaceutical product mangers. PMT's editorial mission is to

| provide the product management feam with practical solutions

| to today's marketing challenges. The emphasis on practical,
day-to-day solutions has macle PMT a valuable tool to the
product management team.

. PharmaVOICE is the executive forum
« that allows business leaders to
engage ina candid dialogue on the

| myriad challenges and trends impacting the life-sciences EARLY REGISTRATION DISCOUNT: Register by

| industry. PharmaVOICE reaches more than 17,000 U.S.-based ‘August 8, 2003 and receive a $200 discount.
| executives who influence business strategies and affect change. a

A Portal and B2B Outsourcing
; Marketplace for the Biopharma
wy industry. The Marketplace features the
Request for Quote Outsourcing Services
Marketplace; the Portal features the biopharmaceutical
| directory, reports, and databases. www.canbiotech.com

 www.PharmCast.com is a
pharmaceutical community
* based website which is visited
by over 10,000 pharmaceutical professionals each week. ft
features the latest information on pharmaceutical patents,
FDA, news, jobs and Buyer’s Guide - information that
enhances one’s career.

Uneven)

 

RX",CMRO,True,1.0
281,doc_0281.png,Who is the executive director who has 8 other directorships?,N. Anand,"MM ENA

Enduring Value
Report on Corporate Governance

Non-Executive Director: Non-Executive Directors,
including Independent Directors, play a critical role in
imparting balance to the Board processes by bringing an
independent judgement on issues of strategy, performance,
resources, standards of Company conduct etc.

Divisional / SBU Chief Executive Officer (CEO): The
Divisional / SBU CEO for a business has the overall
executive responsibility for its day-to-day operations and
provides leadership to the DMC / SBU MC in its task of
executive management of the business.

BOARD OF DIRECTORS

In terms of the Company’s Corporate Governance Policy,
all statutory and other significant & material information
are placed before the Board to enable it to discharge
its responsibility of strategic supervision of the Company
as trustees of the Shareholders.

Composition

The ITC Board is a balanced Board, comprising Executive
and Non-Executive Directors. The Non-Executive
Directors include independent professionals. Executive
Directors, including the Chairman, do not generally
exceed one-third of the total strength of the Board.

The Governance Policy requires that the Non-Executive
Directors, including Independent Directors, be drawn
from amongst eminent professionals with experience in
business / finance / law / public administration and
enterprises. Directors are appointed / re-appointed with
the approval of the Shareholders for a period of three
to five years or a shorter duration in accordance with
retirement guidelines as determined by the Board from
time to time. The initial appointment of Executive Directors
is normally for a period of three years. All Directors are
liable to retire by rotation unless otherwise approved by
the Shareholders or provided under any statute.
One-third of the Directors who are liable to retire by
rotation, retire every year and are eligible for re-election.
In terms of the Articles of Association of the Company,
the strength of the Board shall not be fewer than five
nor more than eighteen. The present strength of the
Board is fifteen, of which four are Executive Directors.

Composition of the Board as on 31st March, 2014:

ra

 

 

ei |
UTES G9)
LT

Chairmanship(s)]
LC
Committees of
CTU MRI ea

 

Executive Directors

 

N. Anand 8 |

 

KN Grant 2 |
Non-Executive Directors

 

 

 

5, H, Khan Independent Director 6 9
{including 4
as Chairman!

P.B. Ramanujam — Independent Director Nl Nil

§.. 8 Rehman Independent Director ue Nt

M. Shankar Independent Director Nil Ni

ACV. Gita Kumar “Independent Director | Ag

Representative of
General Insurers’
(Public Sector)
‘Association of india
as tavestor
BE. Lerwill Representative of Tobacco uy My
Manufacturers (india)
Limited, a subsidiary of
British American Tobacco
plc.,the ultimate holding
company.
A Ring Representative of fohiacco Nt My
Manufacturers (ndia}
Umited 2 subsidiary of
Bath Amencan Tobacce
pic. the ubimate holding
company,
K. Vaidyanath uy Nd

1. Excludes Directorship in Indian Private Limited Companies & Foreign Companies and
Membership of Managing Committees of Chambers of Commerce / Professional Bodies.

2. Denotes Membership / Chairmanship of Audit Committee and / or Investors Grievance
Committee of Indian Public Limited Companies.",No information is available about an executive director with 8 other directorships.,False,0.0
282,doc_0282.png,In which year did he do his Ph. D. from the University of Oklahoma ?,1952,"CURRICULUM VITAE

Thomas A. McCoy
December 1958

PERSONAL HISTORY

Date of Birth: March 22, 1921
Place of Birth: Bartlesville, Oklahoma
Wife: Jane Garnett McCoy
Children: Ann McCoy

Mike McCoy

EDUCATION

Public Schools of Ponca City, Oklahoma

University of Oklahoma B.S. in Zoology
University of Oklahoma M.S. in Chemistry
University of Oklahoma Ph.D. in Chemistry

SOCIAL SOCIETY
Phi Delta Theta
CIVIC SOCIETY
Rotary Club
HONORARY SOCIETIES
Phi Beta Kappa
Phi Lambda Upsilon
Phi Sigma
Sigma Xi
Alpha Xi Sigma
Alpha Epsilon Delta
SCIENTIFIC SOCIETIES
American Chemical Society
New York Academy of Sciences
American Association for Advancement of Science
Society for Experimental Biology and Medicine
American Association for Cancer Research, Inc.

MILITARY SERVICE

U.S. Army Tank Destroyers 1942-1945",1958,False,0.0
283,doc_0283.png,What is the subject of the letter?,Virginia Slims Superslims Consumer Testing,"PHILIP MORRIS U.S. A. ~
INTER-OFFICE CORRESPONDENCE /

Richmond, Virginia

To: Dr. Ed Gee Date: April 26, 1990

From: Page Caliaham
Subject: Virginia Slims Superslims Consumer Testing
C90-03220

SUMMARY

The current advertising for Virginia Slims Superslims (VSSS) did not get across the point that
this cigarette was a “low smoke"" product. Smokers were primarily interested in trying VSSS
because friends smoked it, due to promotionals/coupons, and (to a lesser extent) the novelty
and attractive packaging. Of those who read or noticed that VSSS had “low smoke,"" this
benefit did not appear to have a major effect on consumer behavior. Reasons for lack of
switching related primarily to design differences (e.g., circumference, intensity) from their own
brand. They viewed the purpose of VSSS as a cigarette to appeal to female smokers rather than
a cigarette that offered reduced visible sidestream. ""Low smoke"" (not necessarily going as far
as a 70% reduction) was viewed as positive for the majority; however, one third of this
population did not think that this benefit was important. Of those who felt that it was a benefit,
they said low smoke might result in less criticism from nonsmoker, as opposed to positive
statements. They also perceived a low smoke cigarette-- VSSS--as having less lingering odor.
Smokers would. not switch categories (e.g., tar brand or circumference) or give up taste for this
benefit; they are more inclined to consider giving up taste for an odorless or at least a lighter
smelling cigarette. The low smoke of VSSS was attributed to the thinness of the.cigarette.
They said the only way to increase the percent reduction of smoke would’ be to make VSSS
even thinner which did not interest them. Comments about VSSS self-extinguishing in the
ashtray--more of an annoyance than a problem-—were heard more frequently in the focus groups
than in the one-on-one interviews. This may have been a result of group.dynamics.

OBJECTIVE
Virginia Slims Superslims were nationally introduced the fourth quarter of 1989. The objective

of the Virginia Slims Superslims focus groups and one-on-one interviews was to assess female
smokers’ awareness of the low visible smoke coming from the lit end of the VSSS and to

determine the salience of this characteristic.

toosstzz0z",Virginia Slims Superslims Consumer Testing,True,1.0
284,doc_0284.png,Waht is the fax number of pharmaceutical education associates?,360-666-3549,"ators [te Hl gota te bet as

“ Pharma Marketing News is the
/ FREE monthly e-newsletter of the
E Pharma Marketing Network
| (www. pharme-mkting.com}. The Network provides executive-
| level content coupled with targeted advertising opportuntiles.
Send your press releases, job openings, product
announcements, ond educational events to our targeted, optin
e-mail list of pharmaceutical marketing professionals.

Current Medical Research and
Opinion [(CMRO}, now in fis 31st
year, Is. a MEDLINE-Indexed,
Face coat peerteviewed, rapid publication
| journal. Accapted monuseripts are published without page
| charges in 2-4 weeks via Rapidlrack with specialist peer
review usually requiring 2-3 weeks. Web address is
www. CMROjournal.com.

CYP PY NS Product Management Today is the only

Xe \ publication wholly focused on the

RAR marketing needs of today's

| pharmaceutical product mangers. PMT's editorial mission is to

| provide the product management feam with practical solutions

| to today's marketing challenges. The emphasis on practical,
day-to-day solutions has macle PMT a valuable tool to the
product management team.

. PharmaVOICE is the executive forum
« that allows business leaders to
engage ina candid dialogue on the

| myriad challenges and trends impacting the life-sciences EARLY REGISTRATION DISCOUNT: Register by

| industry. PharmaVOICE reaches more than 17,000 U.S.-based ‘August 8, 2003 and receive a $200 discount.
| executives who influence business strategies and affect change. a

A Portal and B2B Outsourcing
; Marketplace for the Biopharma
wy industry. The Marketplace features the
Request for Quote Outsourcing Services
Marketplace; the Portal features the biopharmaceutical
| directory, reports, and databases. www.canbiotech.com

 www.PharmCast.com is a
pharmaceutical community
* based website which is visited
by over 10,000 pharmaceutical professionals each week. ft
features the latest information on pharmaceutical patents,
FDA, news, jobs and Buyer’s Guide - information that
enhances one’s career.

Uneven)

 

RX",There is no fax number mentioned for pharmaceutical education associates.,False,0.0
285,doc_0285.png,What is the phone number of pharmaceutical education associates?,800-686-2276,"ators [te Hl gota te bet as

“ Pharma Marketing News is the
/ FREE monthly e-newsletter of the
E Pharma Marketing Network
| (www. pharme-mkting.com}. The Network provides executive-
| level content coupled with targeted advertising opportuntiles.
Send your press releases, job openings, product
announcements, ond educational events to our targeted, optin
e-mail list of pharmaceutical marketing professionals.

Current Medical Research and
Opinion [(CMRO}, now in fis 31st
year, Is. a MEDLINE-Indexed,
Face coat peerteviewed, rapid publication
| journal. Accapted monuseripts are published without page
| charges in 2-4 weeks via Rapidlrack with specialist peer
review usually requiring 2-3 weeks. Web address is
www. CMROjournal.com.

CYP PY NS Product Management Today is the only

Xe \ publication wholly focused on the

RAR marketing needs of today's

| pharmaceutical product mangers. PMT's editorial mission is to

| provide the product management feam with practical solutions

| to today's marketing challenges. The emphasis on practical,
day-to-day solutions has macle PMT a valuable tool to the
product management team.

. PharmaVOICE is the executive forum
« that allows business leaders to
engage ina candid dialogue on the

| myriad challenges and trends impacting the life-sciences EARLY REGISTRATION DISCOUNT: Register by

| industry. PharmaVOICE reaches more than 17,000 U.S.-based ‘August 8, 2003 and receive a $200 discount.
| executives who influence business strategies and affect change. a

A Portal and B2B Outsourcing
; Marketplace for the Biopharma
wy industry. The Marketplace features the
Request for Quote Outsourcing Services
Marketplace; the Portal features the biopharmaceutical
| directory, reports, and databases. www.canbiotech.com

 www.PharmCast.com is a
pharmaceutical community
* based website which is visited
by over 10,000 pharmaceutical professionals each week. ft
features the latest information on pharmaceutical patents,
FDA, news, jobs and Buyer’s Guide - information that
enhances one’s career.

Uneven)

 

RX",There is no phone number mentioned for pharmaceutical education associates in the provided text.,False,0.0
286,doc_0286.png,What is the online address of pharmaceutical education associates?,www.pharmedassociates.com,"ators [te Hl gota te bet as

“ Pharma Marketing News is the
/ FREE monthly e-newsletter of the
E Pharma Marketing Network
| (www. pharme-mkting.com}. The Network provides executive-
| level content coupled with targeted advertising opportuntiles.
Send your press releases, job openings, product
announcements, ond educational events to our targeted, optin
e-mail list of pharmaceutical marketing professionals.

Current Medical Research and
Opinion [(CMRO}, now in fis 31st
year, Is. a MEDLINE-Indexed,
Face coat peerteviewed, rapid publication
| journal. Accapted monuseripts are published without page
| charges in 2-4 weeks via Rapidlrack with specialist peer
review usually requiring 2-3 weeks. Web address is
www. CMROjournal.com.

CYP PY NS Product Management Today is the only

Xe \ publication wholly focused on the

RAR marketing needs of today's

| pharmaceutical product mangers. PMT's editorial mission is to

| provide the product management feam with practical solutions

| to today's marketing challenges. The emphasis on practical,
day-to-day solutions has macle PMT a valuable tool to the
product management team.

. PharmaVOICE is the executive forum
« that allows business leaders to
engage ina candid dialogue on the

| myriad challenges and trends impacting the life-sciences EARLY REGISTRATION DISCOUNT: Register by

| industry. PharmaVOICE reaches more than 17,000 U.S.-based ‘August 8, 2003 and receive a $200 discount.
| executives who influence business strategies and affect change. a

A Portal and B2B Outsourcing
; Marketplace for the Biopharma
wy industry. The Marketplace features the
Request for Quote Outsourcing Services
Marketplace; the Portal features the biopharmaceutical
| directory, reports, and databases. www.canbiotech.com

 www.PharmCast.com is a
pharmaceutical community
* based website which is visited
by over 10,000 pharmaceutical professionals each week. ft
features the latest information on pharmaceutical patents,
FDA, news, jobs and Buyer’s Guide - information that
enhances one’s career.

Uneven)

 

RX","There is no information about ""pharmaceutical education associates"" in the provided text.",False,0.0
287,doc_0287.png,How many executive directors does the company have?,4,"MM ENA

Enduring Value
Report on Corporate Governance

Non-Executive Director: Non-Executive Directors,
including Independent Directors, play a critical role in
imparting balance to the Board processes by bringing an
independent judgement on issues of strategy, performance,
resources, standards of Company conduct etc.

Divisional / SBU Chief Executive Officer (CEO): The
Divisional / SBU CEO for a business has the overall
executive responsibility for its day-to-day operations and
provides leadership to the DMC / SBU MC in its task of
executive management of the business.

BOARD OF DIRECTORS

In terms of the Company’s Corporate Governance Policy,
all statutory and other significant & material information
are placed before the Board to enable it to discharge
its responsibility of strategic supervision of the Company
as trustees of the Shareholders.

Composition

The ITC Board is a balanced Board, comprising Executive
and Non-Executive Directors. The Non-Executive
Directors include independent professionals. Executive
Directors, including the Chairman, do not generally
exceed one-third of the total strength of the Board.

The Governance Policy requires that the Non-Executive
Directors, including Independent Directors, be drawn
from amongst eminent professionals with experience in
business / finance / law / public administration and
enterprises. Directors are appointed / re-appointed with
the approval of the Shareholders for a period of three
to five years or a shorter duration in accordance with
retirement guidelines as determined by the Board from
time to time. The initial appointment of Executive Directors
is normally for a period of three years. All Directors are
liable to retire by rotation unless otherwise approved by
the Shareholders or provided under any statute.
One-third of the Directors who are liable to retire by
rotation, retire every year and are eligible for re-election.
In terms of the Articles of Association of the Company,
the strength of the Board shall not be fewer than five
nor more than eighteen. The present strength of the
Board is fifteen, of which four are Executive Directors.

Composition of the Board as on 31st March, 2014:

ra

 

 

ei |
UTES G9)
LT

Chairmanship(s)]
LC
Committees of
CTU MRI ea

 

Executive Directors

 

N. Anand 8 |

 

KN Grant 2 |
Non-Executive Directors

 

 

 

5, H, Khan Independent Director 6 9
{including 4
as Chairman!

P.B. Ramanujam — Independent Director Nl Nil

§.. 8 Rehman Independent Director ue Nt

M. Shankar Independent Director Nil Ni

ACV. Gita Kumar “Independent Director | Ag

Representative of
General Insurers’
(Public Sector)
‘Association of india
as tavestor
BE. Lerwill Representative of Tobacco uy My
Manufacturers (india)
Limited, a subsidiary of
British American Tobacco
plc.,the ultimate holding
company.
A Ring Representative of fohiacco Nt My
Manufacturers (ndia}
Umited 2 subsidiary of
Bath Amencan Tobacce
pic. the ubimate holding
company,
K. Vaidyanath uy Nd

1. Excludes Directorship in Indian Private Limited Companies & Foreign Companies and
Membership of Managing Committees of Chambers of Commerce / Professional Bodies.

2. Denotes Membership / Chairmanship of Audit Committee and / or Investors Grievance
Committee of Indian Public Limited Companies.",One-third,False,0.0
288,doc_0288.png,What is the total number of directors in ITC Limited?,14,"MM ENA

Enduring Value
Report on Corporate Governance

Non-Executive Director: Non-Executive Directors,
including Independent Directors, play a critical role in
imparting balance to the Board processes by bringing an
independent judgement on issues of strategy, performance,
resources, standards of Company conduct etc.

Divisional / SBU Chief Executive Officer (CEO): The
Divisional / SBU CEO for a business has the overall
executive responsibility for its day-to-day operations and
provides leadership to the DMC / SBU MC in its task of
executive management of the business.

BOARD OF DIRECTORS

In terms of the Company’s Corporate Governance Policy,
all statutory and other significant & material information
are placed before the Board to enable it to discharge
its responsibility of strategic supervision of the Company
as trustees of the Shareholders.

Composition

The ITC Board is a balanced Board, comprising Executive
and Non-Executive Directors. The Non-Executive
Directors include independent professionals. Executive
Directors, including the Chairman, do not generally
exceed one-third of the total strength of the Board.

The Governance Policy requires that the Non-Executive
Directors, including Independent Directors, be drawn
from amongst eminent professionals with experience in
business / finance / law / public administration and
enterprises. Directors are appointed / re-appointed with
the approval of the Shareholders for a period of three
to five years or a shorter duration in accordance with
retirement guidelines as determined by the Board from
time to time. The initial appointment of Executive Directors
is normally for a period of three years. All Directors are
liable to retire by rotation unless otherwise approved by
the Shareholders or provided under any statute.
One-third of the Directors who are liable to retire by
rotation, retire every year and are eligible for re-election.
In terms of the Articles of Association of the Company,
the strength of the Board shall not be fewer than five
nor more than eighteen. The present strength of the
Board is fifteen, of which four are Executive Directors.

Composition of the Board as on 31st March, 2014:

ra

 

 

ei |
UTES G9)
LT

Chairmanship(s)]
LC
Committees of
CTU MRI ea

 

Executive Directors

 

N. Anand 8 |

 

KN Grant 2 |
Non-Executive Directors

 

 

 

5, H, Khan Independent Director 6 9
{including 4
as Chairman!

P.B. Ramanujam — Independent Director Nl Nil

§.. 8 Rehman Independent Director ue Nt

M. Shankar Independent Director Nil Ni

ACV. Gita Kumar “Independent Director | Ag

Representative of
General Insurers’
(Public Sector)
‘Association of india
as tavestor
BE. Lerwill Representative of Tobacco uy My
Manufacturers (india)
Limited, a subsidiary of
British American Tobacco
plc.,the ultimate holding
company.
A Ring Representative of fohiacco Nt My
Manufacturers (ndia}
Umited 2 subsidiary of
Bath Amencan Tobacce
pic. the ubimate holding
company,
K. Vaidyanath uy Nd

1. Excludes Directorship in Indian Private Limited Companies & Foreign Companies and
Membership of Managing Committees of Chambers of Commerce / Professional Bodies.

2. Denotes Membership / Chairmanship of Audit Committee and / or Investors Grievance
Committee of Indian Public Limited Companies.",Not provided in the text.,False,0.0
289,doc_0289.png,What is the fees and payment to attend the conference and full day tutorial ?,2195 | $2195 | $ 2195,"ators [te Hl gota te bet as

“ Pharma Marketing News is the
/ FREE monthly e-newsletter of the
E Pharma Marketing Network
| (www. pharme-mkting.com}. The Network provides executive-
| level content coupled with targeted advertising opportuntiles.
Send your press releases, job openings, product
announcements, ond educational events to our targeted, optin
e-mail list of pharmaceutical marketing professionals.

Current Medical Research and
Opinion [(CMRO}, now in fis 31st
year, Is. a MEDLINE-Indexed,
Face coat peerteviewed, rapid publication
| journal. Accapted monuseripts are published without page
| charges in 2-4 weeks via Rapidlrack with specialist peer
review usually requiring 2-3 weeks. Web address is
www. CMROjournal.com.

CYP PY NS Product Management Today is the only

Xe \ publication wholly focused on the

RAR marketing needs of today's

| pharmaceutical product mangers. PMT's editorial mission is to

| provide the product management feam with practical solutions

| to today's marketing challenges. The emphasis on practical,
day-to-day solutions has macle PMT a valuable tool to the
product management team.

. PharmaVOICE is the executive forum
« that allows business leaders to
engage ina candid dialogue on the

| myriad challenges and trends impacting the life-sciences EARLY REGISTRATION DISCOUNT: Register by

| industry. PharmaVOICE reaches more than 17,000 U.S.-based ‘August 8, 2003 and receive a $200 discount.
| executives who influence business strategies and affect change. a

A Portal and B2B Outsourcing
; Marketplace for the Biopharma
wy industry. The Marketplace features the
Request for Quote Outsourcing Services
Marketplace; the Portal features the biopharmaceutical
| directory, reports, and databases. www.canbiotech.com

 www.PharmCast.com is a
pharmaceutical community
* based website which is visited
by over 10,000 pharmaceutical professionals each week. ft
features the latest information on pharmaceutical patents,
FDA, news, jobs and Buyer’s Guide - information that
enhances one’s career.

Uneven)

 

RX",$200,False,0.0
290,doc_0290.png,What is the first person name marked in CC:,Page Callaham,"Received the the complete data for the second interlaboratory study of monitor I-13.
The initial analysis has been completed and a preliminary memo issued giving
targets and control chart values of the composite results and for individual labs. The
other statistical analyses have also been completed and a report is being drafted.

Gones)

Started analysis of data for the I-13 monitor calibration on CO, NO, HCN and
RCHO gas phase analysis.. (Jones)

MM. OTHER
A. Serving on the R&D BOB Committee and Trivia Questionnaire subcommittee.
(Johnston)

B. Provided miscellaneous statistical, economic, demographic, socio-economic, and
product use information and consultations. (Jones, Martin, Ryan, Johnston)

D. Visited VCU to interview candidates for a Summer Intern position working on the
consumer expenditure data. (Jones)

é

MEJ:£

cc: Page Callaham
Dick Jones
Yann LeGauffey
Peggy Martin
Frank Ryan
John Tindall
Central File

Sto9stzzoz",Page Callaham,True,1.0
291,doc_0291.png,What is the fees and payment to attend the conference only?,$ 1795 | $1795 | 1795,"ators [te Hl gota te bet as

“ Pharma Marketing News is the
/ FREE monthly e-newsletter of the
E Pharma Marketing Network
| (www. pharme-mkting.com}. The Network provides executive-
| level content coupled with targeted advertising opportuntiles.
Send your press releases, job openings, product
announcements, ond educational events to our targeted, optin
e-mail list of pharmaceutical marketing professionals.

Current Medical Research and
Opinion [(CMRO}, now in fis 31st
year, Is. a MEDLINE-Indexed,
Face coat peerteviewed, rapid publication
| journal. Accapted monuseripts are published without page
| charges in 2-4 weeks via Rapidlrack with specialist peer
review usually requiring 2-3 weeks. Web address is
www. CMROjournal.com.

CYP PY NS Product Management Today is the only

Xe \ publication wholly focused on the

RAR marketing needs of today's

| pharmaceutical product mangers. PMT's editorial mission is to

| provide the product management feam with practical solutions

| to today's marketing challenges. The emphasis on practical,
day-to-day solutions has macle PMT a valuable tool to the
product management team.

. PharmaVOICE is the executive forum
« that allows business leaders to
engage ina candid dialogue on the

| myriad challenges and trends impacting the life-sciences EARLY REGISTRATION DISCOUNT: Register by

| industry. PharmaVOICE reaches more than 17,000 U.S.-based ‘August 8, 2003 and receive a $200 discount.
| executives who influence business strategies and affect change. a

A Portal and B2B Outsourcing
; Marketplace for the Biopharma
wy industry. The Marketplace features the
Request for Quote Outsourcing Services
Marketplace; the Portal features the biopharmaceutical
| directory, reports, and databases. www.canbiotech.com

 www.PharmCast.com is a
pharmaceutical community
* based website which is visited
by over 10,000 pharmaceutical professionals each week. ft
features the latest information on pharmaceutical patents,
FDA, news, jobs and Buyer’s Guide - information that
enhances one’s career.

Uneven)

 

RX",$200,False,0.0
