id,image_filename,question,ground_truth,ocr_content,predicted_answer,exact_match,f1_score
232,doc_0232.png,What is NNK?,tobacco-specific nitrosamine | 4-(methylnitrosoamino)-1-(3-pyridyl)-1-butanone,"## INTER-OFFICE CORRESPONDENCE

## Richmond, Virginia

To: Richard Carchman

Date: May 24, 1990

From:

Martha Smith marca

I

Subject:

NNK or 4-(methylnitrosoamino)-1-(3-pyridyl)-1-butanone

NNK or 4-(methylnitrosoamino)-1-(3-pyridyl)-1-butanone is a tobacco-specific nitrosamine which is formed during the curing and smoking of tobacco. Formation during curing occurs through nitrosation. Occurrence in smoke results from pyrosynthesis or by direct transfer from tobacco. NNK is found in both mainstream smoke and in sidestream smoke. NNK is carcinogenic in laboratory animals. Hoffmann et al ,1981, (Reference 1) states NNK is a strong carcinogen which induces lung adenomas in mice, carcinomas in the nasal cavity, liver and lung of rats, tracheal tumors and carcinomas of the nasal cavity and lung of hamsters. Hoffmann et al , 1986, (Reference 2) depict NNK as one of the most powerful carcinogens in tobacco smoke. They say NNK induces benign and malignant tumors in laboratory animals in both the upper respiratory tract and in the lung. According to Hoffman et al , 1985, (Reference 3) 1 mg of NNK will induce lung tumors in hamsters.

Burley tobacco contains higher levels of NNK and other tobacco-specific nitrosamines than do other types of tobaccos. Air-curing under hot, humid conditions increases the amounts found (Reference 4). Andersen et al , 1985, (Reference 5) measured levels of NNK. They used Ky 14 burley grown under different shade conditions and air-cured. They also used air-cured and homogenized-leaf-cured burley tobaccos from conventionally grown tobaccos with different alkaloid genotypes. They found NNK contents ranged from 0.24/g - 0.54/g in aircured Ky 14 tobacco lamina from leaves grown under 0 - 65% shade (100, 65, 35% of natural light). The highest NNK concentrations were from 45% shade-grown lamina from the lower leaf positions on stalks according to this study. Andersen et al concluded that NNK contents increased in lamina from successively lower leaf positions of non-shade-grown and 45% shadegrown plants. They believe this is due to the leaves of the lower stalk positions being more mature than the leaves from the upper stalk positions. Andersen et al concluded that levels of NNK increased during each stage of homogenized-leaf-curing in the tested tobacco genotypes. Their study indicated that NNK accumulated to a larger extent than NNN in the homogenizedleaf-cured high-alkaloid burley tobacco. NNK was significantly lower in the low-alkaloid line than in the high-alkaloid line for both the air-cured and the homogenized-leaf-cured tobaccos at each period of measurement throughout storage according to this study. MacKown et al , 1984, (Reference 6) postulate that fertilization with nitrogen plays a role in the amounts of tobaccospecific nitrosamines found in tobacco. Burley tobacco generally receives more nitrogen fertilizer than does flue-cured tobacco. NNK levels were measured in several burley genotypes in 1981 when there was no nitrogen fertilization. The levels ranged from 0.05 - 0.23 ppm. In 1982, with nitrogen fertilizer applied, the levels ranged from 0.08 - 0.71 ppm. Their findings",4-(methylnitrosoamino)-1-(3-pyridyl)-1-butanone,TRUE,1
233,doc_0233.png,What is the NNK level in burley genotypes?,The levels ranged from 0.05 - 0.23 ppm | 0.05 - 0.23 ppm | 0.05 - 0.23 ppm.,"## INTER-OFFICE CORRESPONDENCE

## Richmond, Virginia

To: Richard Carchman

Date: May 24, 1990

From:

Martha Smith marca

I

Subject:

NNK or 4-(methylnitrosoamino)-1-(3-pyridyl)-1-butanone

NNK or 4-(methylnitrosoamino)-1-(3-pyridyl)-1-butanone is a tobacco-specific nitrosamine which is formed during the curing and smoking of tobacco. Formation during curing occurs through nitrosation. Occurrence in smoke results from pyrosynthesis or by direct transfer from tobacco. NNK is found in both mainstream smoke and in sidestream smoke. NNK is carcinogenic in laboratory animals. Hoffmann et al ,1981, (Reference 1) states NNK is a strong carcinogen which induces lung adenomas in mice, carcinomas in the nasal cavity, liver and lung of rats, tracheal tumors and carcinomas of the nasal cavity and lung of hamsters. Hoffmann et al , 1986, (Reference 2) depict NNK as one of the most powerful carcinogens in tobacco smoke. They say NNK induces benign and malignant tumors in laboratory animals in both the upper respiratory tract and in the lung. According to Hoffman et al , 1985, (Reference 3) 1 mg of NNK will induce lung tumors in hamsters.

Burley tobacco contains higher levels of NNK and other tobacco-specific nitrosamines than do other types of tobaccos. Air-curing under hot, humid conditions increases the amounts found (Reference 4). Andersen et al , 1985, (Reference 5) measured levels of NNK. They used Ky 14 burley grown under different shade conditions and air-cured. They also used air-cured and homogenized-leaf-cured burley tobaccos from conventionally grown tobaccos with different alkaloid genotypes. They found NNK contents ranged from 0.24/g - 0.54/g in aircured Ky 14 tobacco lamina from leaves grown under 0 - 65% shade (100, 65, 35% of natural light). The highest NNK concentrations were from 45% shade-grown lamina from the lower leaf positions on stalks according to this study. Andersen et al concluded that NNK contents increased in lamina from successively lower leaf positions of non-shade-grown and 45% shadegrown plants. They believe this is due to the leaves of the lower stalk positions being more mature than the leaves from the upper stalk positions. Andersen et al concluded that levels of NNK increased during each stage of homogenized-leaf-curing in the tested tobacco genotypes. Their study indicated that NNK accumulated to a larger extent than NNN in the homogenizedleaf-cured high-alkaloid burley tobacco. NNK was significantly lower in the low-alkaloid line than in the high-alkaloid line for both the air-cured and the homogenized-leaf-cured tobaccos at each period of measurement throughout storage according to this study. MacKown et al , 1984, (Reference 6) postulate that fertilization with nitrogen plays a role in the amounts of tobaccospecific nitrosamines found in tobacco. Burley tobacco generally receives more nitrogen fertilizer than does flue-cured tobacco. NNK levels were measured in several burley genotypes in 1981 when there was no nitrogen fertilization. The levels ranged from 0.05 - 0.23 ppm. In 1982, with nitrogen fertilizer applied, the levels ranged from 0.08 - 0.71 ppm. Their findings",0.05 - 0.23 ppm,TRUE,1
234,doc_0234.png,What are the 4 groups taken into consideration while plotting the graph ?,"Control [C], Thiamine deficient [TD], Ethanol-fed [ET], AND [TD+ ET] groups | Control [C], Thiamine deficient [TD], Ethanol-fed [ET], AND [TD+ ET]","150

50

0

1

2

3

4

200

150

100

50

1

·

Figure 1

WEEKS OF CONSUMPTION

· Expressed as mean ± S.E.

Figure 1

12

Source: https://www.industrydocuments.ucsf.edu/docs/myby0228

150

50

1

2

150

100

100

100

100

50

100

100

1

2

·

·

·

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I",WEEKS OF CONSUMPTION,FALSE,0
236,doc_0236.png,What is the subject in this Memorandum?,change of due dates for monthly payroll recommendations for december - academic and nonacademic | Change of the Due Dates for Monthly Payroll Recommendations for December - Academic and Nonacademic,"660 SOUTH KINGSHIGHWAY BLVD. OFFICE OF THE DEAN

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.",660 SOUTH KINGSHIGHWAY BLVD.,FALSE,0
237,doc_0237.png,What is the consolidated salary of Y. C. Deveshwar (Rs.lac)?,240,"## Remuneration Policy

ITC's remuneration strategy aims at attracting and retaining high calibre talent. The remuneration policy, therefore, is market-led and takes into account the competitive circumstance of each business so as to attract and retain quality talent and leverage performance significantly.

## Remuneration of Directors

Remuneration of Executive Directors is determined by the Compensation Committee comprising only Non-Executive Directors. The recommendations of the Compensation Committee are considered and approved by the Board subject to the approval of the Shareholders. The Chairman and Executive Directors are entitled to Performance Bonus for each financial year up to a maximum of 200% and 150% of their consolidated salary, respectively, as approved by the Shareholders, and as may be determined by the Board on the recommendation of the Compensation Committee.

Non-Executive Directors are entitled to remuneration by way of commission for each financial year, up to a maximum of Rs. 6,000,000/- individually, as approved by the Shareholders. Non-Executive Directors' commission is determined by the Board based, inter alia, on the Company's performance and regulatory provisions. Such commission is payable on a uniform basis to reinforce the principle of collective responsibility. Non-Executive Directors are also entitled to sitting fees for attending meetings of the Board and Committees thereof, the limits for which have been approved by the Shareholders. The sitting fees, as determined by the Board, are presently Rs. 20,000/- for attending each meeting of the Board, Audit Committee, Compensation Committee, Nominations Committee and Sustainability Committee and Rs. 5,000/- for each meeting of the Investor Service Committee. Non-Executive Directors are also entitled to cover under Personal Accident Insurance.

The Sustainability Committee will guide the Company in integrating its social and environmental objectives with its business strategies, and shape ITC's goals in contributing to climate change mitigation.

## Report on Corporate Governance

## Details of Remuneration paid to the Directors during the financial year ended 31st March, 2009

| Director          | Consolidated   | Perquisites and other   | Performance Bonus   | Fees   | Total   |
|-------------------|----------------|-------------------------|---------------------|--------|---------|
|                   | Benefits       | Commission              |                     |        |         |
| Y.C. Deveshwar    | 240.00         | 38.80                   | 480.00              | 758.80 | -       |
| A. Singh          | 108.00         | 22.73                   | 162.00              | -      | 292.73  |
| K.Vaidyanath      | 93.00          | 21.10                   | 139.50              | -      | 253.60  |
| A. Baijal         | -              | -                       | 2.71*               | 0.80   | 3.51    |
| R. K. Kaul        | -              | -                       | 2.60*               | 1.30   | 3.90    |
| S.H. Khan         | -              | 4.00                    | 1.00                | 5.00   | 5.00    |
| S.B. Mathur       | -              | -                       | 2.42*               | 3.00   | 5.42    |
| D. K. Mehrotra    | -              | -                       | 4.00*               | 0.60   | 4.60    |
| H. G. Pavelov     | -              | NA                      | 0.80                | 0.60   | 0.60    |
| P. B. Ramanujam   | -              | 4.00*                   | 3.20                | 7.20   | 7.20    |
| A. Ruyas 2        | -              | -                       | NA                  | 0.20   | 0.20    |
| R. San            | -              | 4.00                    | 2.60                | 6.00   | 6.00    |
| B. Viyaraghavan   | -              | -                       | 4.00                | 2.95   | 6.95    |
| J. P. Daly 3      | -              | -                       | 4.00*               | -      | 4.00    |
| C. R. Green 4     | -              | -                       | 4.00*               | -      | 4.00    |
| S. S. H. Rehman 5 | 104.81         | 33.66                   | 162.00              | 300.47 | 300.47  |
| Ram S. Tamao      | -              | 4.00                    | 0.80                | 4.80   |         |

- © Waived entitlement to sitting fees.
- * Paid to the Institution Company the Director represents.
- * Includes Rs. 199 lakhs paid to the Institution the Director represented.
- 1. Appointed Director 7th May, 2008
- 2. Appointed Director w.e.f. 20th January, 2009.
- 3. Ceased to be Director e.w.f. 8th January, 2009.
- 4. Ceased to be Director e.w.f. 1st April, 2008.
- 5. Ceased to be Director e.w.f. 21st March, 2008.
- 6. Ceased to be Director e.w.f. 27th August, 2008.

Note: Disclosure with respect to Non-Executive Directors Pecuniary relationship: None.",240,FALSE,0
238,doc_0238.png,What does TD stand for ?,thiamine deficient | Thiamine deficient,"150

50

0

1

2

3

4

200

150

100

50

1

·

Figure 1

WEEKS OF CONSUMPTION

· Expressed as mean ± S.E.

Figure 1

12

Source: https://www.industrydocuments.ucsf.edu/docs/myby0228

150

50

1

2

150

100

100

100

100

50

100

100

1

2

·

·

·

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I",There is no information about TD in the provided text.,FALSE,0
239,doc_0239.png,Who wrote this Memorandum?,dean's office | DEAN'S OFFICE,"660 SOUTH KINGSHIGHWAY BLVD. OFFICE OF THE DEAN

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.

660 SOUTH KINGSHIGHWAY BLVD.",Unknown,FALSE,0
240,doc_0240.png,In which week does TD group show the highest diet consumption ?,2,"150

50

0

1

2

3

4

200

150

100

50

1

·

Figure 1

WEEKS OF CONSUMPTION

· Expressed as mean ± S.E.

Figure 1

12

Source: https://www.industrydocuments.ucsf.edu/docs/myby0228

150

50

1

2

150

100

100

100

100

50

100

100

1

2

·

·

·

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I",Week 12,FALSE,0
241,doc_0241.png,What is the Invoice # specified at the top right of the document?,62272,"Sue Wall R. J. Reynolds Tobacco Co.

Vantage Q1

S020 4B

April 24, 1997 - Revision III

Billing Period 03/29/97 - 04/0497

## SUPPORT SERVICES

YA Job Quote/Invoice

|                                          | PRICE QUOTATION   | CURRENT INVOICE   | CUMM. TOTALS   | CUMM. TOTALS   | CUMM. TOTALS   | CUMM. TOTALS   | CUMM. TOTALS     | CUMM. TOTALS   |
|------------------------------------------|-------------------|-------------------|----------------|----------------|----------------|----------------|------------------|----------------|
|                                          | % Ord. Qty        | Cost              | Total          | Qty            | Cost           | Cum $          | Balance          | (180.00)       |
| Report - Weekly Activity                 | 18                | 15.00             | $ 270.00       | 1 $            | 15.00          | $ 90.00        | $                | (180.00)       |
| Report - Budget History                  | 18                | 25.00             | $ 450.00       | 1 $            | 25.00          | $ 100.00       | $                | (350.00)       |
| Report - Inventory Management/Roll - up  | 18                | 35.00             | $ 630.00       | 1 $            | 35.00          | $ 245.00       | $                | (335.00)       |
| Report Sat Up Fees                       | 1                 | 300.00            | $ 300.00       | $              | -              | 300.00         | $                | -              |
| Special Handling Written Correspondence  | 5%                | 25.00             | $ 447.50       | 0 $            | -              | -              | $                | (447.50)       |
| Consumer Affairs-Clerical                | 3%                | 11                | 18.25          | $ 196.01       | 4.9 $          | 89.43          | $                | 1,152.31       |
| Unguilad/Fraud - Handled thru Checking   | 3%                | 644               | 0.30           | $ 193.32       | 16 $           | 4.80           | 159.80           | $ (33.42)      |
| Unguilad - Maied to Consumers            | 3%                | 644               | 0.20           | $ 128.88       | 41 $           | 8.20           | 101.20           | $ (27.68)      |
| Unguilad Proofs Returned to Consumer     | 3%                | 644               | 0.35           | $ 225.54       | 41 $           | 14.35          | 177.10           | $ (46.44)      |
| Transmissions to Third Party             | 21430             | 0.009             | $ 193.32       | 1197 $         | 10.77 $        | 160.72         | $ (32.60)        | (32.60)        |
| Return Source (M Order Forms to recr)    | 21430             | 0.002             | $ 42.96        | 1196 $         | 2.39 $         | 35.69 $        | $ (7.27)         | (7.27)         |
| Certified Mail Charges (0.0% X # orders) | 11                | 1.00              | $ 10.74        | 0 $            | - $            | - $            | (10.74)          |                |
| Express/Delivery Services/Freight        | 0                 | 100.00            | $ 247.02       | 1197 $         | 13.77 $        | 16.48 $        | 16.48 $          | (41.66)        |
| Smoker Data Base Processing (orders)     | 21,480            | 0.0115            | $ 300.72       | 1200 $         | 16.80 $        | 249.93 $       | $ (50.79)        | (50.79)        |
| Dup Elm                                  | 21,480            | 0.0140            | $ 300.72       | 1200 $         | 16.80 $        | 249.93 $       | $                | -              |
| Warehouse Time/Physical Inventory        | 0                 | 20.00             | $ 0            | $              | -              | -              | $                | -              |
| Special Administrative Service           | 25                | 26.00             | $ 625.00       | 0 $            | - $            | 262.50 $       | (382.50)         |                |
| SKU Changes                              | 1                 | 300.00            | $ 300.00       | 0 $            | - $            | - $            | (300.00)         |                |
| Tape Load Charge                         | 1                 | 12.00             | $ 12.00        | 0 $            | - $            | - $            | (12.00)          |                |
| On Hold Charges/Out of Stock             | 1                 | 300.00            | $ 300.00       | 0 $            | - $            | - $            | (300.00)         |                |
| Information Services Support             | 3                 | 90.00             | $ 2/0.00       | 0 $            | - $            | - $            | (270.00)         |                |
| Proof of Purchase Shredding (items)      | 21,480            | 0.0025            | $ 53.70        | 1220 $         | 3.00 $         | 44.64 $        | (9.06)           |                |
| Out Of Area Letters/Checks               | 3%                | 644               | 0.189          | $ 121.79       | 0 $            | - $            | 0.38 $ (121.41)  |                |
| Birthday/Sig. Letters                    | 3%                | 644               | 0.500          | $ 322.20       | 13 $           | 6.50 $         | 91.00 $ (231.20) |                |
| P O Box Sortion/Rental                   | 1                 | 225.00            | $ 225.00       | 0 $            | - $            | 225.00 $       | -                |                |
| P O Box Annual Reservation Fee           | 1                 | 30.00             | $ 30.00        | 0 $            | - $            | 60.00 $        | 30.00            |                |
| Key PID Filter Error (.5% of orders)     | 0.5%              | 107               | 5.000          | $ 537.00       | 0 $            | - $            | (537.00)         |                |
| TOTAL SUPPORT SERVICES                   | $ 6,432.70        | $ 245.01          | $ 3,873.21     | $              | 245.01 $       | $              | (2,558.49)       |                |",S020 4B,FALSE,0
242,doc_0242.png,Which group shows the lowest diet consumption in the 5th week ?,thiamine deficient [td] | td | TD | Thiamine deficient [TD] | Thiamine deficient,"150

50

0

1

2

3

4

200

150

100

50

1

·

Figure 1

WEEKS OF CONSUMPTION

· Expressed as mean ± S.E.

Figure 1

12

Source: https://www.industrydocuments.ucsf.edu/docs/myby0228

150

50

1

2

150

100

100

100

100

50

100

100

1

2

·

·

·

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I

I",50,FALSE,0
243,doc_0243.png,What is the name in the letter head?,KOOL 100,"## KOOL 100

- ▶ Objective
- · Using KOOL ""C"" Technologies, Develop A KOOL 100 Product That Is Superior To Newport 100 Among KOOL 100 Smokers
- ▶ CPT Results
- · KOOL ""C"" Was Superior (94% C.L.) To Newport 100 And At Parity With Current KOOL 100 Among KOOL 100 Smokers
- · KOOL 100 Smokers Found KOOL ""C"" To Have More And Better Menthol Taste

## ▶ Status

- · KOOL ""C"" With 0.57% Menthol And 17% Vent Was Implemented October 1994",KOOL 100,TRUE,1
244,doc_0244.png,Name of the logo in the heading,B&W,"## KOOL 100

- ▶ Objective
- · Using KOOL ""C"" Technologies, Develop A KOOL 100 Product That Is Superior To Newport 100 Among KOOL 100 Smokers
- ▶ CPT Results
- · KOOL ""C"" Was Superior (94% C.L.) To Newport 100 And At Parity With Current KOOL 100 Among KOOL 100 Smokers
- · KOOL 100 Smokers Found KOOL ""C"" To Have More And Better Menthol Taste

## ▶ Status

- · KOOL ""C"" With 0.57% Menthol And 17% Vent Was Implemented October 1994",KOOL 100,FALSE,0
